hotel_id,place_id,hotel_name,area,district,province,country,property_category,official_star_rating,google_rating,google_rating_scale,google_review_count,search_price_usd_snapshot,price_note,address,phone,business_status,collected_at,source_url,area_hotel_count,has_price_snapshot,has_official_star_rating,has_phone,has_business_status,review_count_log1p,review_confidence_weight,weighted_google_rating,area_median_google_rating,rating_gap_from_area_median,area_median_price_snapshot,price_gap_from_area_median,price_ratio_to_area_median,price_percentile_within_area,review_count_percentile_within_area,official_facility_id,official_name,official_type,official_star_rating_verified,official_room_count,official_bed_count,official_phone_verified,official_address_area,official_match_score,official_match_method,official_source_url,official_match_status
BOD172,ChIJ7eSyBNZxvhQRvHKx3HFCrY8,Ailla Yalıkavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.9,5,69,473.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Geriş, Ömer Efendi Cd. No:48, 48990 Bodrum/Muğla, Türkiye",+902523852529,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Ailla%20Yal%C4%B1kavak&query_place_id=ChIJ7eSyBNZxvhQRvHKx3HFCrY8,22,True,False,True,False,4.248495242049359,0.1289719626168224,4.432729750778816,4.45,0.4500000000000002,329.5,143.5,1.4355083459787557,0.8181818181818182,0.0909090909090909,,,,,,,,,,,,UNMATCHED
BOD173,ChIJd1cFeFVxvhQRtZewAJ8VspU,Allium Bodrum Resort & Spa,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.8,5,528,610.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Geriş, Çökertme Cd. No:68 L/1, 48990 Bodrum/Muğla, Türkiye",+902523110717,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Allium%20Bodrum%20Resort%20%26%20Spa&query_place_id=ChIJd1cFeFVxvhQRtZewAJ8VspU,22,True,False,True,False,6.270988431858299,0.5311871227364185,4.595382712944332,4.45,0.3499999999999996,329.5,280.5,1.8512898330804248,0.9090909090909092,0.7727272727272727,,,,,,,,,,,,UNMATCHED
BOD174,ChIJ64c8B-1xvhQRa88T93yeRZQ,Arts Hotel Bodrum Yalıkavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.5,5,299,318.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalıkavak Mah. Tilkicik Cad, Yalıkavak, Demirci Sok No:7, 48990 Bodrum/Muğla, Türkiye",+902523853838,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Arts%20Hotel%20Bodrum%20Yal%C4%B1kavak&query_place_id=ChIJ64c8B-1xvhQRa88T93yeRZQ,22,True,False,True,False,5.703782474656201,0.3908496732026144,4.416876361655774,4.45,0.0499999999999998,329.5,-11.5,0.9650986342943856,0.5,0.5454545454545454,,,,,,,,,,,,UNMATCHED
BOD175,ChIJTwRQXTpxvhQRdZVQJKp8Qdk,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.5,5,437,341.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Otobüs Durağı, Yalıkavak, Küdür Cd., 48990 Bodrum/Muğla, Türkiye",+902523853765,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Avantgarde%20Refined%20Hotel%20%7C%20Yal%C4%B1kavak&query_place_id=ChIJTwRQXTpxvhQRdZVQJKp8Qdk,22,True,False,True,False,6.082218910376446,0.4839424141749723,4.429579641934293,4.45,0.0499999999999998,329.5,11.5,1.0349013657056143,0.5681818181818182,0.6818181818181818,OFFBOD148,AVANTGARDE MEJOR COSTA YALIKAVAK OTEL,BUTİK OTEL,,31.0,62.0,0252 385 3765,Yalıkavak,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD176,ChIJa9SmoSpxvhQRmGcrQAtAIuQ,Blue Point Yalikavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.5,5,129,197.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalıkavak, Plaj Cd. No:14, 48400 Bodrum/Muğla, Türkiye",+905527948480,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Blue%20Point%20Yalikavak&query_place_id=ChIJa9SmoSpxvhQRmGcrQAtAIuQ,22,True,False,True,False,4.867534450455582,0.2168067226890756,4.393126750700279,4.45,0.0499999999999998,329.5,-132.5,0.5978755690440061,0.3181818181818182,0.3181818181818182,,,,,,,,,,,,UNMATCHED
BOD177,ChIJ06hnbDpxvhQRaVw-pnfuqb4,Delta Hotels By Marriott Bodrum,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.0,5,2444,365.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Merkez, Sanatçı Evleri Cd. No:29, 48990 Bodrum/Muğla, Türkiye",+902522110404,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Delta%20Hotels%20By%20Marriott%20Bodrum&query_place_id=ChIJ06hnbDpxvhQRaVw-pnfuqb4,22,True,False,True,False,7.801800401908973,0.8398625429553265,4.058216638029783,4.45,-0.4500000000000002,329.5,35.5,1.1077389984825494,0.6363636363636364,1.0,,,,,,,,,,,,UNMATCHED
BOD178,ChIJPwvM3GlxvhQRLEm2Q6AICZ8,Highlight Hotel Yalıkavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.3,5,387,341.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Merkez Mah Tilkicik Cad, Dirmil, 182. Sokak No:3, 48990 Bodrum/Muğla, Türkiye",,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Highlight%20Hotel%20Yal%C4%B1kavak&query_place_id=ChIJPwvM3GlxvhQRLEm2Q6AICZ8,22,True,False,False,False,5.961005339623274,0.4536928487690504,4.334713266901133,4.45,-0.1500000000000003,329.5,11.5,1.0349013657056143,0.5681818181818182,0.6363636363636364,,,,,,,,,,,,UNMATCHED
BOD179,ChIJq5z7LcxxvhQR9JdCxeV2fjk,Lizbonia Otel Yalikavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.3,5,121,135.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"No:44, Plaj Cd., 48400 Bodrum/Muğla, Türkiye",+905464666836,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Lizbonia%20Otel%20Yalikavak&query_place_id=ChIJq5z7LcxxvhQR9JdCxeV2fjk,22,True,False,True,False,4.804021044733257,0.2061328790459966,4.350443639977286,4.45,-0.1500000000000003,329.5,-194.5,0.4097116843702579,0.0909090909090909,0.2272727272727272,,,,,,,,,,,,UNMATCHED
BOD180,ChIJ6d0IfpdxvhQR0QaNuaLErhA,MGallery The Bodrum Hotel Yalıkavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.6,5,649,427.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalıkavak, 91. Sk. No:6, 48990 Bodrum/Muğla, Türkiye",+902523854200,,2026-08-24,https://www.google.com/maps/search/?api=1&query=MGallery%20The%20Bodrum%20Hotel%20Yal%C4%B1kavak&query_place_id=ChIJ6d0IfpdxvhQR0QaNuaLErhA,22,True,False,True,False,6.476972362889683,0.5820627802690583,4.501175261584454,4.45,0.1499999999999994,329.5,97.5,1.295902883156297,0.7727272727272727,0.8636363636363636,,,,,,,,,,,,UNMATCHED
BOD181,ChIJs9GI1vhwvhQRSJ8c9Yq49ko,Palmalife Bodrum Resort & Spa,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.3,5,261,173.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Dirmil, Şendoğan Cd. No:52, 48990 Bodrum/Muğla, Türkiye",+905322199841,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Palmalife%20Bodrum%20Resort%20%26%20Spa&query_place_id=ChIJs9GI1vhwvhQRSJ8c9Yq49ko,22,True,False,True,False,5.568344503761097,0.359009628610729,4.340729596515359,4.45,-0.1500000000000003,329.5,-156.5,0.5250379362670713,0.1818181818181818,0.4090909090909091,,,,,,,,,,,,UNMATCHED
BOD182,ChIJIUX1vRlxvhQRqp5AVPOE3LI,Root Redrock Villas Yalıkavak - Bodrum,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.2,5,41,414.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalıkavak, 94. Sk. No:7, 48990 Bodrum/Muğla, Türkiye",+905301607718,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Root%20Redrock%20Villas%20Yal%C4%B1kavak%20-%20Bodrum&query_place_id=ChIJIUX1vRlxvhQRqp5AVPOE3LI,22,True,False,True,False,3.737669618283368,0.0808678500986193,4.350316403681789,4.45,-0.25,329.5,84.5,1.2564491654021244,0.7272727272727273,0.0454545454545454,,,,,,,,,,,,UNMATCHED
BOD183,ChIJbdbMkDNxvhQRjkHyqghCIqY,Ruins Luxury Resort,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.2,5,462,301.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Dirmil, Tilkicik Cd. No:89, 48990 Bodrum/Muğla, Türkiye",+902523853001,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Ruins%20Luxury%20Resort&query_place_id=ChIJbdbMkDNxvhQRjkHyqghCIqY,22,True,False,True,False,6.137727054086234,0.4978448275862069,4.282123293821839,4.45,-0.25,329.5,-28.5,0.91350531107739,0.4545454545454545,0.7272727272727273,,,,,,,,,,,,UNMATCHED
BOD184,ChIJ_Vp9tWtxvhQRBTTaNx7WlDI,Sea Palm Otel -YALIKAVAK,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.7,5,293,176.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"marina, Yalıkavak, Cumhuriyet Cd. No:9, 48990 Bodrum/Muğla, Türkiye",+905423854888,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Sea%20Palm%20Otel%20-YALIKAVAK&query_place_id=ChIJ_Vp9tWtxvhQRBTTaNx7WlDI,22,True,False,True,False,5.683579767338681,0.3860342555994729,4.49342610891524,4.45,0.25,329.5,-153.5,0.5341426403641881,0.2272727272727272,0.5,,,,,,,,,,,,UNMATCHED
BOD185,ChIJBTztm0hxvhQRpOVHx_pTXWQ,Sezz Hotels Spa Wellness Yalıkavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.9,5,114,485.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalıkavak, 6844 Sk No 23, 48990 Bodrum/Muğla, Türkiye",+905338184822,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Sezz%20Hotels%20Spa%20Wellness%20Yal%C4%B1kavak&query_place_id=ChIJBTztm0hxvhQRpOVHx_pTXWQ,22,True,False,True,False,4.74493212836325,0.196551724137931,4.468983477011494,4.45,0.4500000000000002,329.5,155.5,1.471927162367223,0.8636363636363636,0.1818181818181818,,,,,,,,,,,,UNMATCHED
BOD186,ChIJ18lqtxJ0vhQRqcNO73L6RPs,Sirene Luxury Hotel Bodrum,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.3,5,673,388.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Geriş Mahallesi Erdemil Caddesi No:80/A-1 Yalıkavak, 48990 Bodrum/Muğla, Türkiye",+902523112525,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Sirene%20Luxury%20Hotel%20Bodrum&query_place_id=ChIJ18lqtxJ0vhQRqcNO73L6RPs,22,True,False,True,False,6.513230110912307,0.5908691834942933,4.325996853965466,4.45,-0.1500000000000003,329.5,58.5,1.1775417298937785,0.6818181818181818,0.9090909090909092,OFFBOD041,SİRENE LUXURY BODRUM,5 YILDIZLI OTEL,5.0,109.0,290.0,0252 311 2525,Yalıkavak,0.95,phone_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD187,ChIJi8QGvFtxvhQRzIMdOTRZIBE,Spektr Boutique Hotel Yalikavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.5,5,330,209.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Geriş Mah, Geriş, 6026. Sokak NO:5/A B-C-D, 48990 Bodrum/Muğla, Türkiye",+905422381848,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Spektr%20Boutique%20Hotel%20Yalikavak&query_place_id=ChIJi8QGvFtxvhQRzIMdOTRZIBE,22,True,False,True,False,5.802118375377063,0.414572864321608,4.42011358877722,4.45,0.0499999999999998,329.5,-120.5,0.6342943854324734,0.3636363636363636,0.5909090909090909,,,,,,,,,,,,UNMATCHED
BOD188,ChIJ_2z-SKNtvhQR0aTUt1j8QJk,Tangiers Hotel Yalıkavak,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.1,5,85,196.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalıkavak, Çarşı Cd. No:42, 48990 Bodrum/Muğla, Türkiye",+902522771266,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Tangiers%20Hotel%20Yal%C4%B1kavak&query_place_id=ChIJ_2z-SKNtvhQR0aTUt1j8QJk,22,True,False,True,False,4.454347296253507,0.1542649727767695,4.322886418632788,4.45,-0.3500000000000005,329.5,-133.5,0.5948406676783005,0.2727272727272727,0.1363636363636363,,,,,,,,,,,,UNMATCHED
BOD189,ChIJzZ-AXwhxvhQRIcUswS4ooeI,The Bodrum EDITION,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.4,5,1016,841.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Dirmil, Balyek Cd. No 5A, 48400 Bodrum/Muğla, Türkiye",+902523113131,,2026-08-24,https://www.google.com/maps/search/?api=1&query=The%20Bodrum%20EDITION&query_place_id=ChIJzZ-AXwhxvhQRIcUswS4ooeI,22,True,False,True,False,6.92461239604856,0.6855600539811066,4.388536043634728,4.45,-0.0499999999999998,329.5,511.5,2.5523520485584217,1.0,0.9545454545454546,OFFBOD045,THE BODRUM EDITION,5 YILDIZLI OTEL,5.0,108.0,224.0,0507 811 2122,Yalıkavak,0.8,name_exact,https://mugla.ktb.gov.tr/Eklenti/102365%2Cisletme-belgeli-tesisler--agustospdf.pdf?0=,MATCHED_HIGH_CONFIDENCE
BOD190,ChIJ3Z4rPURxvhQRecoeZJ3euTg,The Sign Highlight Hotel,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.3,5,125,289.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Merkez Mah, Tilkicik Cd. No:182 Sk No:3, 48990 Bodrum/Muğla, Türkiye",+902526111010,,2026-08-24,https://www.google.com/maps/search/?api=1&query=The%20Sign%20Highlight%20Hotel&query_place_id=ChIJ3Z4rPURxvhQRecoeZJ3euTg,22,True,False,True,False,4.836281906951478,0.2115059221658206,4.35010222786238,4.45,-0.1500000000000003,329.5,-40.5,0.8770864946889226,0.4090909090909091,0.2727272727272727,,,,,,,,,,,,UNMATCHED
BOD191,ChIJ7QtqF35xvhQRhO2gdmiBD64,Yalıkavak Marina Hotel by METT Collection,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.8,5,267,832.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Merkez Mah, Yalıkavak, Çökertme Cd., 48990 Bodrum/Muğla, Türkiye",+902529700060,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Yal%C4%B1kavak%20Marina%20Hotel%20by%20METT%20Collection&query_place_id=ChIJ7QtqF35xvhQRhO2gdmiBD64,22,True,False,True,False,5.5909869805108565,0.364256480218281,4.522524442928604,4.45,0.3499999999999996,329.5,502.5,2.525037936267071,0.9545454545454546,0.4545454545454545,,,,,,,,,,,,UNMATCHED
BOD192,ChIJSQqN3GlxvhQRvBpAaSr4tEo,Yalıpark Beach Hotel,Yalıkavak,Bodrum,Muğla,Türkiye,Otel,,4.3,5,647,128.0,Arama anındaki fiyat snapshot'ı; tarih/oda/kişi koşullarına göre değişebilir.,"Yalıkavak, Plaj Cd. NO:20/B, 48400 Bodrum/Muğla, Türkiye",+902523131111,,2026-08-24,https://www.google.com/maps/search/?api=1&query=Yal%C4%B1park%20Beach%20Hotel&query_place_id=ChIJSQqN3GlxvhQRvBpAaSr4tEo,22,True,False,True,False,6.473890696352274,0.5813117699910153,4.326604147948488,4.45,-0.1500000000000003,329.5,-201.5,0.3884673748103187,0.0454545454545454,0.8181818181818182,,,,,,,,,,,,UNMATCHED
